frequency_Hz,amplitude,power
1.5398613892111563,0.0006485521110069744,4.2061984069160284e-07
1.5454004589565202,0.0007621268431259608,5.808373250131429e-07
1.5509395287018841,0.000737857651483818,5.444339138532155e-07
1.556478598447248,0.0010196978082209359,1.0397836200905805e-06
1.562017668192612,0.0007406418498276627,5.48550349716142e-07
1.5675567379379758,0.0005192355907442457,2.6960559869552576e-07
1.5730958076833397,0.00043179659942642616,1.8644830327622553e-07
1.5786348774287036,0.0001851846121295505,3.429334056957206e-08
1.5841739471740675,0.00043958482164658174,1.9323481542205708e-07
1.5897130169194313,0.0006740718807399711,4.5437290040432186e-07
1.5952520866647952,0.0008048207748099258,6.477364795656493e-07
1.600791156410159,0.000574713204806383,3.302952677788236e-07
1.6063302261555228,0.00011628794418383743,1.352288596250329e-08
1.6118692959008867,0.000338672979706652,1.1469938718338232e-07
1.6174083656462506,0.0005864292735317317,3.4389929285495464e-07
1.6229474353916145,0.00022124194712040107,4.8947999165626347e-08
1.6284865051369783,0.00046266331105796144,2.1405733939911598e-07
1.6340255748823422,0.00039178541142050977,1.534958086019381e-07
1.6395646446277061,0.0002565229952207109,6.580404707700486e-08
1.64510371437307,0.00047024056386101097,2.2112618790032154e-07
1.650642784118434,0.0009532620773895748,9.087085881890876e-07
1.6561818538637978,0.0003846299818893485,1.4794022296820056e-07
1.6617209236091617,0.00042060650611456206,1.7690983298589914e-07
1.6672599933545253,0.000650497062390742,4.231464281789849e-07
1.6727990630998892,0.0006753645243757258,4.5611724078525034e-07
1.6783381328452531,0.00046859177701185647,2.195782534831294e-07
1.683877202590617,0.00037015796984311784,1.3701692263837853e-07
1.689416272335981,0.00017329852136777565,3.0032377508257393e-08
1.6949553420813448,0.0004348238039636792,1.8907174049344412e-07
1.7004944118267087,0.0002012661341025756,4.050805673659595e-08
1.7060334815720726,0.0005979753451401716,3.575745133955073e-07
1.7115725513174365,0.0005258381385968559,2.765057480030063e-07
1.7171116210628004,0.0004353763623367823,1.8955257688160912e-07
1.7226506908081642,0.0006445271145218664,4.1541520135388307e-07
1.7281897605535281,0.00041798256809580527,1.747094272319645e-07
1.733728830298892,0.00013239714280295544,1.7529003422386176e-08
1.7392679000442557,0.0005195168453269411,2.698977525784568e-07
1.7448069697896196,0.0006663931144644599,4.440797830056427e-07
1.7503460395349835,0.0006837764946056473,4.6755029457518686e-07
1.7558851092803474,0.00017877610035850635,3.1960894059394735e-08
1.7614241790257112,0.0006143617523985197,3.7744036281018004e-07
1.7669632487710751,0.00018460163603889546,3.407776402823683e-08
1.772502318516439,0.000490059695717813,2.401585053670355e-07
1.778041388261803,0.0007057389821478632,4.980675109231019e-07
1.7835804580071668,0.0004401897464190965,1.937670128525085e-07
1.7891195277525307,0.00030355108218969943,9.214325949853766e-08
1.7946585974978946,8.864245129179e-05,7.857484171017362e-09
1.8001976672432585,0.0005457210215399499,2.9781143335060647e-07
1.8057367369886224,0.0005513975152658838,3.040392198413906e-07
1.811275806733986,0.0002145516948404057,4.603242975889057e-08
1.81681487647935,0.00040555350473539065,1.6447364520315853e-07
1.8223539462247138,0.0006802145931262432,4.626918927019005e-07
1.8278930159700777,0.0007654943561169888,5.859816092469632e-07
1.8334320857154416,0.0008341906692879951,6.958740727271532e-07
